"log.fc"	"test.stat"	"p.value"	"q.value"
"chr4:25865063-25865376"	0.456877248741887	3.25603942540733	0.00151610767736298	0.0088339657505751
"chr1:42611485-42611691"	-0.243128263675343	-3.25553063951211	0.00151857748578663	0.00884640167703278
"chr9:2717903-2718953"	0.133321747131303	3.25496702714342	0.00152131782676547	0.00885855668535211
"chr9:132145576-132146328"	0.196865592498907	3.25496329495299	0.00152133598844248	0.00885855668535211
"chr2:102867093-102867827"	0.269197918741771	3.25457653421043	0.00152321915142913	0.00886568250436654
"chr7:100608736-100609793"	0.188563517052862	3.25457384373481	0.0015232322591512	0.00886568250436654
"chr17:25620999-25621730"	0.20029439434944	3.25401451637764	0.0015259595337214	0.00887959590953398
"chr11:789871-790133"	0.294485459913606	3.25388372584429	0.00152659792467958	0.00888020619918187
"chr11:44332314-44332757"	-0.537446402282066	-3.25385503010117	0.00152673802248697	0.00888020619918187
"chr15:91565454-91565920"	0.106605900502852	3.25371913732271	0.00152740163871728	0.00888210666220112
"chr3:15919450-15919653"	0.134333324194614	3.25310331402957	0.00153041231691477	0.00889765185176954
"chr5:1874907-1879032"	-0.452648651492671	-3.25284486593538	0.00153167748577655	0.00890223864203699
"chr16:89232410-89232683"	0.317608939038613	3.25280422243111	0.00153187653489046	0.00890223864203699
"chr16:87367534-87367851"	-0.117140548326648	-3.25268780070815	0.00153244683699764	0.00890359041522251
"chr5:133702629-133702905"	-0.0900546886170924	-3.25243610747149	0.00153368045643563	0.00890879464956641
"chr15:89949373-89951130"	-0.512199275201187	-3.25233220855689	0.00153418996469369	0.00890979132359335
"chr17:47091037-47091567"	0.370071890561447	3.25225569282384	0.0015345652900766	0.00891000846469052
"chr9:71939501-71940679"	0.369916293954239	3.2514330456203	0.00153860596466686	0.00893150261215465
"chr12:119419105-119419810"	-0.632281009516216	-3.25127107976604	0.0015394026776676	0.0089341604665164
"chr18:56975842-56976160"	0.304755631599051	3.25107216803268	0.00154038165528808	0.00893787471904173
"chr21:30396848-30397410"	-0.119107070040479	-3.25093899631734	0.00154103740725308	0.00893971227274693
"chr6:30294169-30295071"	-0.0825701558258304	-3.25042426537049	0.00154357445038943	0.00895246017575183
"chr6:5999149-5999787"	0.601890631994895	3.25030556063372	0.00154416008414659	0.00895388712966988
"chr20:1373259-1373917"	-0.121090977366111	-3.25023217378523	0.0015445222443908	0.00895401791899911
"chr17:19771609-19771814"	-0.268267622192323	-3.25003362227447	0.00154550248335496	0.00895773103454317
"chr2:145147123-145147476"	0.548922021298807	3.24969556988845	0.0015471727680432	0.00896544114334662
"chr15:75981298-75981600"	0.20390056745772	3.24950461665224	0.001548116994743	0.00896894148173897
"chr2:66660452-66660794"	-0.555378657702446	-3.24932306411384	0.00154901523586042	0.0089721739254604
"chr4:153857112-153859245"	0.166409988359971	3.24846501428104	0.00155326707412418	0.00899482531876963
"chr17:2679747-2680512"	0.300458660819161	3.24771209869511	0.00155700692246555	0.00901370761114547
"chr3:52567009-52568807"	-0.187889388821756	-3.24767096320198	0.00155721149088855	0.00901370761114547
"chr1:167683477-167683917"	-0.32925079387769	-3.2475086485223	0.0015580189330978	0.00901640192933641
"chr22:25507309-25507537"	0.178895866064464	3.24741582869904	0.00155848084548318	0.00901709589028076
"chr1:46940236-46940437"	-0.310149486884658	-3.24723017078255	0.00155940514490292	0.0090186840354779
"chr20:43945121-43945661"	-0.21431035034158	-3.24722328228191	0.00155943944920518	0.0090186840354779
"chr11:64863698-64863980"	-0.0875256487641274	-3.24710179166995	0.00156004458067495	0.00902020513466576
"chr1:91182097-91182364"	-0.595478612260334	-3.24683224130392	0.00156138796463818	0.00902599321983124
"chr20:33464156-33464645"	0.333526979612382	3.24665270229911	0.00156228334964734	0.00902918956527875
"chr12:132334377-132334786"	0.39955620746772	3.24604030845815	0.00156534104767442	0.00904487882160503
"chr5:1196046-1196247"	0.332984335407236	3.2456609865291	0.00156723781339332	0.00905385455476081
"chr1:16475111-16475324"	-0.336496788361401	-3.24534497104594	0.00156881965932364	0.00906100747814394
"chr1:236156873-236157271"	0.352673921228032	3.24459539673271	0.00157257768941315	0.00908072346891528
"chr12:132859467-132859952"	-0.401987176961557	-3.24446569658703	0.00157322880029555	0.0090824940986627
"chr7:127227758-127229039"	-0.105914720614356	-3.24421899532361	0.00157446796614188	0.00908765814257814
"chr9:139914769-139915051"	-0.264413672505665	-3.24407377981975	0.00157519780105318	0.00908810733736303
"chr22:45015933-45016488"	0.309511773386629	3.24406634590001	0.00157523517149924	0.00908810733736303
"chr19:3556962-3558293"	-0.174435758926147	-3.24338614293852	0.00157865806905474	0.00910565056801699
"chr10:122610678-122611052"	-0.101033192772677	-3.24332489122224	0.00157896663873829	0.00910565056801699
"chr16:19535074-19535635"	0.0991751066622962	3.24315301088692	0.00157983282641845	0.00910809527641483
"chr5:1725183-1725420"	0.322562496161886	3.24306792273375	0.00158026179070107	0.00910809527641483
"chr16:29911347-29912042"	-0.131571790093994	-3.24299033566971	0.00158065303370231	0.00910809527641483
"chr12:50794549-50794920"	0.164223146122295	3.24296667618493	0.0015807723577666	0.00910809527641483
"chr3:72977999-72978325"	-0.154252019310579	-3.24260745566229	0.00158258508130195	0.00911654757561882
"chr19:12371052-12371335"	-0.18017934636815	-3.24232057960168	0.00158403412881036	0.00912290166889774
"chr19:11485286-11485769"	0.146067072030169	3.24217576622806	0.00158476606997393	0.00912339602197393
"chr12:103311040-103311253"	0.271820876871681	3.24216667671302	0.00158481202232574	0.00912339602197393
"chr15:40697781-40698368"	0.107805872505621	3.24198178737075	0.00158574700671737	0.00912678576273962
"chr16:89299274-89299874"	-0.177739304880932	-3.24182348827088	0.00158654793358587	0.00912940262263749
"chr6:50787286-50788091"	-0.328106472927638	-3.2414222057969	0.00158857994659339	0.00913820976120319
"chr16:3989006-3989348"	-0.287293923146008	-3.24138437123992	0.00158877165839928	0.00913820976120319
"chr13:36044844-36045481"	-0.539587773935604	-3.24094680285005	0.0015909904348929	0.00914897574839393
"chr7:569812-570042"	0.447108467767228	3.2404661036999	0.0015934312486888	0.00916093046306742
"chr17:6679205-6679710"	-0.565675361312612	-3.24040057635104	0.00159376424311956	0.00916093046306742
"chr9:140033235-140034176"	-0.218256013954842	-3.24015390220988	0.00159501836521415	0.00916614084944123
"chr1:85741865-85742535"	0.149331233049253	3.23994760909978	0.00159606789243729	0.00917017346960155
"chr14:100615540-100615946"	0.30539280916584	3.23961492517122	0.00159776179795523	0.00917772987969812
"chr2:223161531-223161919"	-0.612045330219712	-3.23951483066969	0.00159827177106417	0.00917772987969812
"chr1:86861566-86862083"	0.141081654258555	3.23948429976725	0.00159842735369695	0.00917772987969812
"chr20:62398409-62398990"	0.266954252631179	3.23902400320501	0.00160077469607511	0.0091892065396726
"chr2:27717681-27718337"	0.317612940281143	3.23864284340102	0.0016027209053907	0.00919802496080764
"chr5:87980878-87981272"	-0.461745707907084	-3.23858653624326	0.00160300859800163	0.00919802496080764
"chr14:74180518-74181264"	-0.294168526718227	-3.23848912584803	0.00160350641500887	0.00919887949045341
"chr4:104119319-104119663"	0.109868579560805	3.23832629607298	0.00160433888079606	0.00919995640784349
"chr2:426472-427581"	-0.200376079272633	-3.23823462008449	0.00160480775096632	0.00919995640784349
"chr8:21923840-21924633"	-0.154807962818131	-3.23820500391094	0.00160495924806344	0.00919995640784349
"chr9:115875199-115875738"	0.368310908325953	3.23817947098765	0.00160508986862171	0.00919995640784349
"chr9:139685250-139685978"	0.139386254208456	3.23806952909844	0.00160565241938346	0.00920118054541716
"chr2:25474757-25475598"	-0.206221285897508	-3.23780247268871	0.00160701966044319	0.00920701442139185
"chr19:2543638-2543878"	-0.229608293840614	-3.23761327075924	0.00160798896976045	0.00921056640814772
"chr1:246137775-246139559"	0.162112086360483	3.23754092885548	0.00160835973217892	0.00921068911786041
"chr17:48556004-48556509"	-0.137778012514943	-3.23721547030234	0.00161002874024632	0.0092182449001812
"chr2:27272846-27273400"	0.123010184409399	3.2366686349403	0.00161283664762495	0.00923207616563227
"chr3:113160299-113160641"	-0.463599987903437	-3.23655537808468	0.00161341877356903	0.00923207616563227
"chr2:242041543-242042026"	0.121267277133707	3.23654056672139	0.00161349491660599	0.00923207616563227
"chr5:1155223-1156466"	0.199639749471329	3.23595285128787	0.00161651898355214	0.0092473724279314
"chr12:57399868-57400226"	0.135567314939581	3.23583636171607	0.00161711900396351	0.00924879819056439
"chr6:106773187-106773803"	0.129675795710747	3.23515320517411	0.00162064202771078	0.00926693725929788
"chr1:61542537-61542877"	0.132888791069075	3.23494878105586	0.00162169763023868	0.00927096264502883
"chr19:51321267-51321781"	0.240047857109397	3.2348160608835	0.0016223833124162	0.00927287197380566
"chr1:155278407-155278743"	-0.113157593236382	-3.23449989467552	0.00162401783582804	0.00927830885139489
"chr18:14997380-15000542"	-0.146410094094502	-3.2344959269398	0.0016240383580819	0.00927830885139489
"chr12:70132340-70133559"	0.111321356316221	3.2344058426625	0.00162450436463642	0.00927896058882232
"chr17:20798957-20800112"	-0.191024125680028	-3.23397147347098	0.00162675311147775	0.00928979262231368
"chr11:1029083-1029390"	0.423442012611835	3.23328897951467	0.00163029227954134	0.00930798749293785
"chr5:82373102-82373347"	-0.106331268053713	-3.23296970530391	0.00163195038665366	0.00931543708476085
"chr17:3435953-3436164"	0.314059033492728	3.23270742846337	0.00163331366301755	0.0093199338999344
"chr10:104210095-104210985"	0.203012805792746	3.23268214485583	0.00163344513963426	0.0093199338999344
"chr12:1702638-1704232"	0.147803404027933	3.23246273289738	0.0016345865127712	0.00932442838505527
"chr18:56932713-56932994"	-0.80324734595901	-3.23205827134899	0.00163669245805526	0.00933442209584359
"chr7:123672063-123673691"	0.446923087059837	3.23198740602425	0.00163706169931433	0.00933450881577022
"chr7:72726824-72727440"	0.217330325405998	3.2315723972293	0.00163922564906927	0.00934482669478062
"chr4:81118137-81118603"	0.399294106736574	3.23147727139605	0.00163972203259163	0.00934563577849351
"chr19:51601822-51602260"	-0.286304478221243	-3.23127362409971	0.00164078517204011	0.00934967405360052
"chr9:116346400-116346603"	0.233548193137455	3.23110103766423	0.00164168666198684	0.00935278965642718
"chr15:59730070-59730738"	0.231803369990241	3.23090308765511	0.00164272120539185	0.00935666176309389
"chr19:56196666-56197119"	0.223406286080528	3.23017516209632	0.00164653078700322	0.00937501341277327
"chr18:7116852-7118241"	-0.487576167368539	-3.23015158899989	0.00164665429396014	0.00937501341277327
"chr22:50328693-50329178"	0.285493948008031	3.22942754118695	0.00165045202423995	0.00939344464969584
"chr7:149321187-149322234"	0.174821687728442	3.22939857007281	0.00165060415163623	0.00939344464969584
"chr22:41939917-41940713"	0.127794065836971	3.22926848173826	0.00165128740711727	0.00939530508762494
"chr1:204463293-204464086"	0.125658157432032	3.22915443319322	0.00165188663483118	0.00939607461756332
"chr17:21187552-21188443"	0.109892608426529	3.22910709829357	0.00165213539888582	0.00939607461756332
"chr13:19183083-19183959"	-0.188294295565845	-3.22876558760073	0.00165393121194506	0.00940425929138308
"chr17:11143487-11145416"	-0.362444778927665	-3.22825039793904	0.00165664375185208	0.00941765182434927
"chr2:114311788-114312190"	0.284664584676985	3.22766995388633	0.00165970483718978	0.0094330195596779
"chr3:9791123-9792011"	-0.10215897769634	-3.22756121115382	0.00166027889991881	0.00943424859380588
"chr14:31028133-31028812"	0.11472836775747	3.22734261161424	0.00166143346726523	0.00943776302076895
"chr6:170598214-170601222"	0.456070770805935	3.22730857815043	0.00166161328765871	0.00943776302076895
"chr14:103604539-103605504"	0.196634056347982	3.2268068048105	0.00166426658310324	0.00945079748656044
"chr7:5527926-5528180"	-0.290456767715566	-3.2265810368965	0.00166546169593754	0.00945554760445505
"chr13:48890957-48891549"	-0.185029629359939	-3.22650676087648	0.00166585505448101	0.00945574475058046
"chr10:413851-414165"	-0.223649998312692	-3.22641551899618	0.00166633838120417	0.00945645238029037
"chr1:226411007-226411880"	0.427743046154243	3.22559813847993	0.00167067405109317	0.00947901700691252
"chr20:3211390-3211622"	0.177701141534478	3.22512345628687	0.0016731967586728	0.00949122622973846
"chr7:100201614-100203652"	0.280464697847825	3.2250578164027	0.00167354588265395	0.00949122622973846
"chr17:4439300-4439705"	-0.274674921879444	-3.22466834860444	0.00167561877379795	0.00950093862149607
"chr17:74378848-74382513"	0.129702617621789	3.2243966230612	0.00167706641557343	0.00950710236787984
"chr19:38713166-38713458"	0.310403844042817	3.22404695043763	0.00167893104415951	0.00951562680789117
"chr3:57994921-57995218"	-0.250227855628137	-3.22396460626896	0.00167937042554405	0.00951607148933903
"chr13:81229047-81229445"	-0.258752891003955	-3.22331181824345	0.00168285744408351	0.00953378155795139
"chr10:64564435-64565818"	0.148682081299441	3.22316615952399	0.00168363643505515	0.00953410509911626
"chr2:236443815-236444025"	0.663113382278933	3.22316591069044	0.00168363776611869	0.00953410509911626
"chr19:891531-892150"	0.184148955523683	3.22283784511836	0.00168539351262707	0.00954119361100659
"chr1:92414718-92414986"	-0.157912628514772	-3.22279680278945	0.00168561328377716	0.00954119361100659
"chr21:45678290-45678544"	0.379142255802685	3.22262774598587	0.00168651882150316	0.00954427028284018
"chr14:52734207-52735486"	0.40838799220396	3.22214998644806	0.00168908035192165	0.00955671514136613
"chr19:3381525-3382275"	-0.114469703221392	-3.22203799745914	0.00168968131102526	0.00955806424511736
"chr13:51796492-51796888"	0.319522481608559	3.22132993598094	0.00169348555400816	0.00957752898262099
"chr10:123734027-123734865"	-0.150466534847939	-3.22065197821732	0.00169713554290454	0.00959611317268304
"chr19:55597977-55598887"	-0.42196998286834	-3.22050875489749	0.00169790756685046	0.00959842000591321
"chr5:177412534-177412753"	-0.559290199216262	-3.21983997792616	0.00170151684740009	0.0096136327996573
"chr18:33876727-33878487"	0.559414371276742	3.21983777102147	0.00170152876954349	0.0096136327996573
"chr1:234492484-234492860"	0.267787644919446	3.21980746563744	0.00170169249321098	0.0096136327996573
"chr17:73760694-73761269"	0.131442940861368	3.21962254986955	0.0017026918119233	0.00961721771918802
"chr19:52642613-52642841"	0.172878975515812	3.21924755831194	0.00170472001579813	0.00962661125220249
"chr17:42634829-42636851"	-0.171723014165698	-3.21894790004712	0.00170634238668918	0.00963370950052394
"chr1:3425576-3425797"	0.378987496524273	3.21872615417208	0.0017075438614354	0.00963842891256815
"chr19:8674332-8674764"	0.317102900929637	3.21860528928982	0.00170819906987424	0.00964006350092129
"chr19:44258613-44259343"	0.135721819835108	3.21819501647395	0.00171042490786762	0.00964857783406288
"chr12:113908887-113910681"	-0.505360134785856	-3.21819229394394	0.00171043968734013	0.00964857783406288
"chr2:37551350-37552546"	0.142695652423316	3.21793667842315	0.00171182784739395	0.00965434289291742
"chr3:51430384-51430737"	0.272309573506261	3.21688215132307	0.00171756573798418	0.00968463178949764
"chr9:44401895-44402175"	-0.374131453461901	-3.21621414539732	0.00172120976521494	0.0097031038421332
"chr8:145938492-145939708"	-0.180354664667594	-3.21578944333435	0.00172353029776277	0.0097141085572495
"chr7:127841328-127841840"	-0.260877435973807	-3.2152485726302	0.00172648978887372	0.00972870907746198
"chr1:100315420-100316009"	0.0941022703026592	3.21457246089792	0.00173019594526129	0.00974750989161522
"chr22:38245341-38245681"	-0.130358354706065	-3.21423943420145	0.00173202418162407	0.00975572518109382
"chr12:52115410-52115679"	-0.389987224529968	-3.21402820993921	0.00173318468543745	0.00976017672282013
"chr19:11280654-11280914"	-0.227191888347379	-3.21371064334314	0.00173493081766263	0.00976373516510239
"chr16:29912896-29913203"	-0.25798749329715	-3.21364603896194	0.00173528624403361	0.00976373516510239
"chr5:176314451-176314662"	0.389573129745185	3.21362014029264	0.00173542874677942	0.00976373516510239
"chr2:131148591-131149416"	0.135569861120479	3.21361678920239	0.00173544718634499	0.00976373516510239
"chr14:73524989-73525752"	0.124660436975619	3.21357663334351	0.00173566816046556	0.00976373516510239
"chr12:93963963-93967395"	0.126293740290626	3.21343886463602	0.00173642648885181	0.00976591740722417
"chr12:107974842-107975305"	0.279832539195979	3.21320980827722	0.00173768798110779	0.0097709279824884
"chr4:41880224-41880500"	-0.293024043306906	-3.21289940486024	0.00173939884338121	0.00977846266622368
"chr11:65809994-65811111"	0.16524099152211	3.21258817070149	0.00174111586139526	0.00978385366771527
"chr13:113772727-113773012"	0.378305562784807	3.21257358564209	0.00174119636307085	0.00978385366771527
"chr3:122102851-122103198"	0.10135465545337	3.21252382643083	0.0017414710332469	0.00978385366771527
"chr11:61734760-61735932"	0.123277677794665	3.21175075728396	0.00174574355769782	0.00980576792549226
"chr10:102807774-102808271"	-0.301710390770294	-3.21167052480203	0.00174618753827237	0.00980617265901793
"chr3:9987895-9989619"	0.31755736272836	3.21153080791987	0.00174696093757043	0.00980725913375113
"chr7:150649529-150649959"	0.274834315314981	3.21150118792047	0.0017471249393624	0.00980725913375113
"chr14:60981523-60982636"	-0.508253169753391	-3.21121174862999	0.00174872827991636	0.00981416982296184
"chr8:52321162-52322221"	-0.193224654396202	-3.21060383720885	0.00175210025533439	0.00983100134755195
"chr7:96651963-96652246"	-0.613106655135324	-3.21019891303566	0.00175434965980226	0.00984096745152013
"chr10:669070-669336"	-0.213322261985049	-3.21014975481673	0.00175462292306744	0.00984096745152013
"chr12:103889148-103889843"	-0.450237150548764	-3.20995370213746	0.0017557131456997	0.00984498783486139
"chr11:1036420-1036827"	0.440035936696139	3.20987033050773	0.00175617695551079	0.00984549470742027
"chr4:980603-981248"	0.191490311853882	3.20977226197519	0.00175672267277856	0.00984646045715976
"chr7:2059907-2060131"	-0.257480189240913	-3.20945221505371	0.00175850472268832	0.00985435398903298
"chr19:3224743-3225007"	-0.235424474612827	-3.20892713213602	0.00176143208272836	0.00986866092078534
"chr16:3086283-3086968"	0.151756773259331	3.20815877721709	0.00176572388388548	0.00988887251922714
"chr2:237028848-237029121"	-0.270585197889689	-3.20808642123668	0.00176612854465159	0.00988887251922714
"chr10:65930617-65930890"	-0.29036615240336	-3.20806049231403	0.00176627357675695	0.00988887251922714
"chr17:72352827-72353798"	-0.675490667593961	-3.2080128938089	0.00176653984546612	0.00988887251922714
"chr3:79067882-79068566"	-0.521654460111894	-3.20742664221117	0.0017698224401593	0.00990401272099138
"chr9:34178951-34179480"	-0.138953912124609	-3.20739571832172	0.00176999574987906	0.00990401272099138
"chr8:8085016-8086608"	0.164111219320768	3.20718709436831	0.00177116537459241	0.00990845454413401
"chr5:140604453-140605304"	-0.421559226413286	-3.20696784525549	0.00177239534444544	0.00991323200077396
"chr20:56239560-56239776"	-0.239609800636381	-3.20653327066174	0.00177483562653034	0.00992477542504751
"chr7:128864320-128865655"	0.119347616293087	3.20635450292271	0.00177584037626956	0.00992828824442819
"chr9:139397412-139397710"	0.305912363741377	3.20590848986591	0.00177834946909602	0.00993876119039223
"chr9:140683120-140683774"	0.402249221876859	3.20588751527093	0.00177846754518207	0.00993876119039223
"chr3:13323438-13324929"	-0.485199004360623	-3.20577931775796	0.00177907675713206	0.00994005886385756
"chr7:99036099-99036892"	0.0949707526758581	3.20544675359978	0.00178095049572989	0.00994691137947915
"chr1:43824134-43825059"	0.136534457779446	3.20542772733071	0.00178105774946981	0.00994691137947915
"chr20:34022007-34022502"	0.260883874512084	3.20528658183483	0.00178185359440439	0.00994924859594792
"chr19:4037344-4038887"	0.159697317467513	3.20515752348953	0.00178258157639347	0.00994952903634841
"chr6:31509668-31509896"	0.147468426873105	3.20514388138745	0.00178265854387127	0.00994952903634841
"chr14:104394529-104395234"	-0.159891533132014	-3.20463576989244	0.001785527469322	0.00996343222352253
"chr12:105724272-105725052"	0.121819577129256	3.20446090854012	0.0017865157755571	0.00996683769325827
"chr4:77869440-77872122"	0.0911555776786451	3.20408716527463	0.001788629860758	0.00997652102998632
"chr11:58939046-58940308"	0.1342700834422	3.20389729901107	0.00178970473554613	0.00997910636218549
"chr10:134901198-134902619"	-0.606424774536554	-3.20379624914525	0.00179027704658644	0.00997910636218549
"chr19:42546647-42546896"	0.435817972006235	3.203762327505	0.00179046920511476	0.00997910636218549
"chr11:70962173-70964161"	-0.155859902170972	-3.20373795093087	0.00179060730484334	0.00997910636218549
"chr1:44871109-44874047"	-0.309487985835802	-3.20346257920806	0.00179216804809451	0.00998434357207062
"chr22:42548152-42549207"	-0.162359493224075	-3.20343853028932	0.00179230441199311	0.00998434357207062
"chr18:68097806-68098096"	0.158825700009808	3.20312809079937	0.0017940655566039	0.0099897940470965
"chr15:49338363-49338771"	0.204509981669498	3.20312724214012	0.0017940703733163	0.0099897940470965
"chr12:132379542-132380052"	-0.112294018784185	-3.20306573450165	0.00179441950265679	0.0099897940470965
"chr19:49828412-49828668"	0.351713586078342	3.2029505875066	0.00179507326968907	0.00999132400857546
"chr2:192746684-192746996"	0.236997722902779	3.20287082941498	0.00179552624022596	0.00999173593284036
"chr19:36164077-36164286"	0.282369544254913	3.20262423430121	0.00179692740311405	0.0099958001044452
"chr18:76277579-76277827"	0.345859250174165	3.20258112150103	0.00179717247633721	0.0099958001044452
"chr6:160679377-160679701"	-0.20063879673432	-3.20254216894189	0.00179739392760277	0.0099958001044452
"chr22:39953450-39954668"	-0.360861148763936	-3.20208281997739	0.0018000073159638	0.010008222879102
"chr22:42305617-42307254"	0.311836643449574	3.20187363980327	0.00180119858447869	0.0100120336104764
"chr10:124892266-124893337"	-0.333115029319107	-3.20182913133488	0.00180145215232118	0.0100120336104764
"chr2:177017266-177017489"	-0.427447585209716	-3.20149537278819	0.00180335465842621	0.0100204950314153
"chr4:4119800-4120035"	0.427769625460934	3.20111540368658	0.00180552285554282	0.0100278922810096
"chr11:76858728-76859181"	0.343534864222059	3.20106526354528	0.0018058091489054	0.0100278922810096
"chr6:166353937-166354233"	0.384315039051149	3.20106215158868	0.00180582691914715	0.0100278922810096
"chr10:6205499-6206211"	-0.164405795185454	-3.20055253543101	0.00180873918588839	0.0100419493314663
"chr12:115889597-115889995"	0.287078706992683	3.20040150032475	0.00180960313583628	0.0100446307956757
"chr5:179588400-179588773"	0.328957774307905	3.20027022649999	0.00181035435983511	0.0100466855507078
"chr12:113013099-113013529"	-0.290903298263054	-3.20015081756618	0.00181103793854978	0.0100483641178038
"chr7:123174472-123174682"	0.142893896794424	3.19971164820185	0.0018135541153516	0.0100602078277636
"chr7:2594724-2595538"	0.0957221690555203	3.19932359422671	0.00181578014252593	0.0100704373659736
"chr1:228467964-228468497"	0.341208600827662	3.19822994166679	0.00182206746340772	0.0101031820694444
"chr19:2360241-2360753"	0.273872292032844	3.19811403126545	0.00182273501072912	0.0101047584720109
"chr5:17655252-17655723"	0.44233740099975	3.19801364035627	0.00182331336288117	0.0101058398414389
"chr2:107459523-107459882"	0.286249202476367	3.1978522575141	0.00182424344806274	0.0101088698511186
"chr2:171569877-171573904"	-0.297368834566779	-3.19770701386407	0.00182508089748665	0.0101113853631294
"chr16:71495773-71496260"	-0.192525351291122	-3.19738008144995	0.00182696724342083	0.0101197097353012
"chr2:98703354-98703889"	0.181903764245004	3.19726142405676	0.00182765232619111	0.0101213781206375
"chr4:1333378-1333676"	-0.294840885127848	-3.19719244958784	0.00182805066862017	0.0101214581958923
"chr5:130330771-130331092"	-0.354076184070493	-3.19703256122821	0.00182897436952702	0.0101244464049862
"chr16:88908433-88908698"	-0.185005488490429	-3.19694939818102	0.00182945498782248	0.0101249811521678
"chr19:13208343-13210525"	-0.22251887392748	-3.19688221587685	0.00182984333568021	0.0101250051182675
"chr22:16404342-16404671"	-0.270615550876874	-3.19660028252972	0.00183147389144474	0.0101319010956425
"chr18:5890292-5891682"	0.230760110531778	3.1964035757488	0.00183261234285183	0.0101360723791968
"chr1:2258097-2258423"	0.386955366514674	3.19627239111445	0.00183337194768963	0.0101381469741579
"chr2:220412341-220412678"	0.255223919469703	3.19603999929987	0.00183471829768727	0.0101434645914914
"chr4:154605086-154606052"	0.479869014937478	3.19540628595668	0.00183839436619374	0.0101616574128017
"chr3:63849046-63850357"	-0.0936625208495066	-3.19413139093606	0.0018458106264584	0.0102005120472023
"chr18:70208974-70211790"	-0.336304918925418	-3.19365666280157	0.00184857930840717	0.0102126645248815
"chr10:50534274-50534704"	0.355957833243252	3.19357484112324	0.00184905689481067	0.0102126645248815
"chr22:22292528-22292875"	-0.12090087887124	-3.19340436282868	0.0018500523318984	0.0102126645248815
"chr19:18873019-18873349"	0.382114835991135	3.19340416403145	0.00185005349298349	0.0102126645248815
"chr22:50515141-50515474"	0.246146638119698	3.19339541818616	0.00185010457420082	0.0102126645248815
"chr22:38484615-38485721"	-0.211921967790491	-3.19335619063692	0.00185033370383673	0.0102126645248815
"chr1:27191066-27191911"	0.206193387281028	3.19307413485749	0.00185198198123118	0.0102193580402136
"chr14:36990873-36991209"	-0.647104567270732	-3.19298208638578	0.00185252019003364	0.0102193580402136
"chr9:127215291-127216022"	-0.155906784094356	-3.19294976209436	0.00185270922522268	0.0102193580402136
"chr10:518192-518471"	0.274693267688067	3.19224841624186	0.00185681518290565	0.0102381899272417
"chr2:62080892-62081363"	0.0985826327295259	3.19223395128065	0.00185689995570317	0.0102381899272417
"chr3:142166202-142167026"	0.182190639190158	3.19206178188697	0.00185790924196784	0.0102401037497357
"chrY:15016544-15017298"	-0.330767481868301	-3.1920422401232	0.00185802383140163	0.0102401037497357
"chr10:23461300-23461610"	-0.284570167156385	-3.19196446180855	0.00185847997489087	0.0102404771197435
"chr4:57180225-57180683"	-0.10958866989197	-3.19139124219032	0.00186184493307248	0.0102568749488903
"chr16:4802409-4802787"	-0.0925823762747643	-3.19125846058467	0.00186262520719221	0.0102590299170315
"chr19:1376554-1377568"	0.133552553555777	3.19100502721491	0.00186411532165538	0.0102650928510371
"chr2:241395248-241395802"	0.328188238770293	3.19083771448148	0.00186509968036611	0.0102683687977726
"chr8:143807788-143809310"	-0.0824755723335225	-3.19068174590477	0.00186601773356345	0.0102712784056647
"chr5:140857864-140858065"	-0.438948699696508	-3.19043263395679	0.00186748491507307	0.0102756628556145
"chr13:114017866-114018463"	0.193062052638496	3.19041416482751	0.00186759373451053	0.0102756628556145
"chr1:43312258-43312513"	-0.0867862709112666	-3.18988462377053	0.00187071628499095	0.0102906959253226
"chr19:59092691-59093273"	-0.242259424579232	-3.18979652801321	0.00187123623180918	0.0102914089461579
"chr21:46918188-46918410"	0.279080823019313	3.18944560819894	0.00187330871956859	0.0102968098742778
"chr1:1167001-1168985"	-0.218246643272758	-3.18943372498167	0.00187337893775296	0.0102968098742778
"chr7:101891665-101892634"	-0.122515571130449	-3.18943187714228	0.00187338985689564	0.0102968098742778
"chr18:25755414-25758175"	-0.646917701456118	-3.18896654061331	0.00187614148396891	0.0103097845698883
"chr8:8559131-8560867"	0.119805236682858	3.18889062544557	0.00187659074243117	0.0103101045040509
"chr19:30015781-30021367"	-0.473342925390321	-3.18873327971698	0.00187752221802703	0.0103130730834377
"chr16:1152947-1153355"	-0.310103434064206	-3.18820116818703	0.00188067547269457	0.0103282419314862
"chr3:125802447-125803258"	0.115933468343505	3.18786954613719	0.00188264313555786	0.0103349129671731
"chr2:172972804-172973242"	-0.360021762268038	-3.18784729038988	0.0018827752575643	0.0103349129671731
"chr12:45444202-45445386"	-0.494090795164482	-3.1877982965203	0.00188306614178485	0.0103349129671731
"chr16:22584550-22584765"	0.416633472947068	3.18689418356059	0.00188844152053584	0.0103616554979275
"chr20:13976700-13977068"	-0.283988700412224	-3.18684661500214	0.00188872473348401	0.0103616554979275
"chr19:22817274-22817546"	-0.532955254142248	-3.18661411218249	0.00189010957451808	0.0103670957024638
"chr12:50898621-50899164"	0.191745758133092	3.18651320048639	0.00189071092239303	0.0103682371422244
"chr10:57390343-57391215"	-0.537237629924664	-3.18611763552865	0.0018930698718643	0.0103790143983311
