"log.fc"	"test.stat"	"p.value"	"q.value"
"chr12:114881649-114881937"	-1.19598649961383	-7.81538688655802	1.45770037746062e-11	9.11702078183701e-11
"chr2:85131950-85132234"	0.266415527593322	7.81379792523754	1.46836054582142e-11	9.18151684269136e-11
"chr2:3383350-3383976"	0.314904011040089	7.81324889520603	1.47206195775218e-11	9.19942538381273e-11
"chr6:37616722-37617179"	-0.869643649583687	-7.8132374029045	1.47213953500359e-11	9.19942538381273e-11
"chr19:37282555-37282788"	-0.616633850411124	-7.81318873389793	1.47246811381372e-11	9.19942538381273e-11
"chr11:2176839-2177043"	0.770141919450103	7.81316632342802	1.47261943807442e-11	9.19942538381273e-11
"chr6:39016307-39016998"	-0.696959749631934	-7.81295583386263	1.47404150251164e-11	9.20612899568174e-11
"chr17:75524589-75525152"	-0.626841628593272	-7.81280264751226	1.47507728750555e-11	9.20847016284725e-11
"chr3:139258152-139258731"	-1.35254823517887	-7.81279715001788	1.4751144728476e-11	9.20847016284725e-11
"chr7:30066419-30066685"	0.232832430280444	7.81250752991172	1.47707479996971e-11	9.21852621197091e-11
"chr12:120241921-120242233"	-0.852927807309938	-7.81205552901518	1.4801394086722e-11	9.2354677720391e-11
"chr9:38067683-38069628"	0.546846165598567	7.81102469788343	1.48715226364149e-11	9.27703094517049e-11
"chr17:74878245-74878455"	0.668576962187266	7.81069492354887	1.48940273663994e-11	9.28887319037787e-11
"chr8:1048559-1048873"	0.506751523262814	7.81049565425891	1.49076425094564e-11	9.29516703006307e-11
"chr15:28702580-28702850"	0.512679964738566	7.8099321615464	1.49462105023001e-11	9.3170127424664e-11
"chr6:89827134-89828122"	-0.833792394769475	-7.80778165496927	1.50943169094542e-11	9.40711491585897e-11
"chr14:96342209-96343570"	-0.637188452509589	-7.80736668630215	1.51230638740236e-11	9.42280463062392e-11
"chr18:33766391-33768145"	0.405826379164621	7.80659307690964	1.51768014146714e-11	9.45405426494559e-11
"chr7:119915062-119915485"	0.584769940584227	7.80652014569049	1.51818772691076e-11	9.4549835749841e-11
"chr3:182510866-182512282"	0.240630362422858	7.80619363093761	1.52046227342039e-11	9.46691414564628e-11
"chr6:114179734-114181226"	0.226374291033962	7.80464092470767	1.53132519198362e-11	9.53230058747522e-11
"chr14:36983440-36983738"	-1.14248587114556	-7.80385354841368	1.53686328701359e-11	9.56451766329454e-11
"chr5:55033694-55033993"	0.381420182823637	7.80335084849774	1.54040951423446e-11	9.58432627241023e-11
"chr4:1402197-1402435"	-1.09457312801597	-7.80156670641933	1.55306144765906e-11	9.6607672838231e-11
"chr7:5266921-5267306"	-0.265731974701657	-7.80135122976128	1.55459645391813e-11	9.66803607987133e-11
"chr1:118471840-118472720"	0.199512164068916	7.80103171066986	1.55687541792441e-11	9.67992703282205e-11
"chr11:129148497-129149917"	0.40119403558747	7.79864735680507	1.57398721600145e-11	9.78401431322672e-11
"chr3:47020855-47021399"	0.242840932967941	7.79826473696047	1.57675056061512e-11	9.79888257705242e-11
"chr8:145700238-145700822"	0.40648908756093	7.79643192675247	1.59005460863763e-11	9.87744882711457e-11
"chr1:231663999-231664608"	0.212837745900518	7.79641999486365	1.59014158556369e-11	9.87744882711457e-11
"chr18:77218227-77218866"	0.763677471105707	7.79544743690445	1.59724696397316e-11	9.91924956604894e-11
"chr5:110847820-110848445"	0.31743378371313	7.79425100133334	1.60603137383922e-11	9.971455324371e-11
"chr17:28804336-28804693"	0.270382441605292	7.79381341370457	1.60925621672581e-11	9.98912664786907e-11
"chr11:1056331-1056741"	0.455390951100065	7.79280380074216	1.61672129124961e-11	1.00331038307353e-10
"chr8:11665773-11666045"	0.489628176414945	7.79222856112512	1.62099003079613e-11	1.00572290692457e-10
"chr2:74663315-74663699"	-0.616429707271661	-7.79195233438773	1.62304384419673e-11	1.00676039627919e-10
"chr6:82956999-82957507"	0.294982793950903	7.79059555010239	1.6331695745858e-11	1.01280316283846e-10
"chr16:1142315-1144087"	0.665195829146267	7.78987948879104	1.63853891670727e-11	1.01589412835851e-10
"chr8:143471631-143472231"	0.235851802240828	7.7893719801515	1.64235508664765e-11	1.01802090086587e-10
"chr2:5831187-5831413"	-1.02610067530676	-7.7889150094583	1.64579881688251e-11	1.0199158700535e-10
"chr13:24734771-24735538"	0.439035650141006	7.78768059591765	1.65513736502204e-11	1.02546216126459e-10
"chr12:103344398-103344640"	-0.746499687825147	-7.78705707589123	1.65987445050014e-11	1.02815562053637e-10
"chr18:13824001-13824215"	0.531556998329592	7.7869819847049	1.66044585342121e-11	1.02826812345317e-10
"chr9:140395218-140395755"	0.417307435211602	7.78629673294078	1.66566930846922e-11	1.03121292548189e-10
"chr12:115120774-115122945"	0.502374928554265	7.78625566182844	1.66598289996732e-11	1.03121292548189e-10
"chr21:47565285-47566345"	0.741195312239277	7.78617129878404	1.66662722418091e-11	1.03136975841231e-10
"chr14:76905703-76906057"	0.797426235320263	7.7858963099297	1.66872918052238e-11	1.0324283421989e-10
"chr8:748280-748544"	0.399242394945383	7.78574041764058	1.66992196097391e-11	1.03274655279702e-10
"chr7:157071802-157072845"	0.64297844638734	7.78572676575459	1.67002645624961e-11	1.03274655279702e-10
"chr1:223254818-223255041"	0.271974181778426	7.78558455497702	1.67111536399723e-11	1.03317774590136e-10
"chr8:118532855-118533311"	0.333122051993412	7.78536600250081	1.6727901991953e-11	1.03397090545856e-10
"chr14:38080239-38080678"	-0.679703549699567	-7.7847798947625	1.67728998532831e-11	1.03650941913671e-10
"chr13:29913886-29914301"	0.923996286164321	7.78315295901768	1.6898439315018e-11	1.04402278119318e-10
"chr7:100318106-100318684"	-1.48443838495301	-7.78280996447222	1.69250251054112e-11	1.04542048069739e-10
"chr4:155410623-155413393"	-0.657082090674137	-7.78274623614061	1.69299693299375e-11	1.04545693025872e-10
"chr6:33739405-33739736"	0.448595636894683	7.78270021023991	1.69335410446743e-11	1.04545693025872e-10
"chr12:49484920-49485178"	-1.14491781221904	-7.78229016526294	1.69653946266142e-11	1.04717846430676e-10
"chr19:59086697-59087299"	0.309519767568873	7.78223910195949	1.69693655624132e-11	1.04717855649596e-10
"chr1:156818622-156819192"	-0.431766725980962	-7.78123241281997	1.70478400690415e-11	1.05177518442793e-10
"chr16:4790462-4790675"	0.323316299761222	7.78025332211293	1.71245100220209e-11	1.05625835606952e-10
"chr6:168682247-168682460"	0.46611330052286	7.78020069862796	1.71286405401834e-11	1.05626616664464e-10
"chr1:26632836-26633316"	0.26846584910634	7.77963516631118	1.71730929611914e-11	1.05870994973633e-10
"chr11:67789044-67789339"	0.377257911888312	7.77959447601048	1.71762957616144e-11	1.05870994973633e-10
"chr6:44280719-44281198"	0.316038493056388	7.77919405520506	1.7207845303526e-11	1.0604068370762e-10
"chr13:64385719-64386057"	0.409797092286703	7.77829344235069	1.72790165943163e-11	1.06454399059939e-10
"chr14:69864713-69865073"	0.254247618206687	7.77817799282354	1.72881612218221e-11	1.06485869996005e-10
"chr4:99916375-99917569"	0.238192944638991	7.77534439038527	1.75141255127254e-11	1.07852508205231e-10
"chr7:155573602-155573826"	-0.292395340751024	-7.77521179586368	1.75247709719527e-11	1.07892878182283e-10
"chr1:1961407-1961850"	0.507021726329555	7.77436097852412	1.75932331062106e-11	1.08289099994153e-10
"chr22:50897713-50898053"	0.323531185623424	7.77400531758496	1.76219307481714e-11	1.08440437384537e-10
"chr6:149198359-149199534"	0.716266004226551	7.77337868390311	1.7672606215573e-11	1.08726918044084e-10
"chr8:41386448-41386925"	0.390973020253884	7.77297962525263	1.77049534810142e-11	1.08900531075457e-10
"chr7:94139031-94139949"	0.294247063882701	7.77266406754156	1.77305740106471e-11	1.09032697663143e-10
"chr16:2826761-2827795"	0.308281730210464	7.77259557480671	1.77361398995257e-11	1.09041507035513e-10
"chr16:88355722-88356047"	0.496261753111166	7.77221185071458	1.77673544782195e-11	1.0920796330147e-10
"chr16:19179002-19180217"	0.302407860940408	7.77211642951236	1.77751251447152e-11	1.09230276366814e-10
"chr9:129372737-129378106"	-0.865581432440753	-7.7708520007934	1.78784147185197e-11	1.09839417487021e-10
"chr12:133186737-133187103"	0.459491071532448	7.77042045472537	1.79138038679925e-11	1.10031213001516e-10
"chr10:22540707-22542739"	-1.37927991684759	-7.76973499661102	1.7970158724768e-11	1.10338878478586e-10
"chr1:40136988-40138087"	-0.686131169758354	-7.76970949363204	1.79722588538147e-11	1.10338878478586e-10
"chr9:140512892-140513420"	0.344577865354857	7.76801403954723	1.8112426649197e-11	1.11173552217884e-10
"chr5:140767196-140767695"	-0.96796704315598	-7.76780801451034	1.81295333450121e-11	1.1125266787038e-10
"chr12:43944719-43946285"	-0.615985737991404	-7.76763988641079	1.81435053050381e-11	1.11312514756328e-10
"chr2:73402638-73404802"	0.288226008093953	7.76605442797431	1.82757904754917e-11	1.12081035712653e-10
"chr9:132648043-132648284"	0.398218458991131	7.76603678039243	1.82772683232566e-11	1.12081035712653e-10
"chr2:133011612-133011908"	0.542348814135404	7.76554252671299	1.83187066233329e-11	1.12309040072077e-10
"chr19:49061545-49061769"	0.526359470689182	7.76514338947472	1.83522386517802e-11	1.1248847766557e-10
"chr18:21033071-21033657"	0.369141439060777	7.76495751148043	1.83678753628358e-11	1.12558169557949e-10
"chr11:63993589-63993834"	0.526604582951766	7.76439081138718	1.84156301397739e-11	1.12824602581834e-10
"chr20:32378837-32379191"	0.573560419091434	7.76411475999817	1.84389372674315e-11	1.12941166485282e-10
"chr15:63613667-63614085"	0.681009134442063	7.76339472147191	1.84998687967203e-11	1.13288077698765e-10
"chr19:45849852-45850054"	0.645664773649838	7.76165072488164	1.86482829497619e-11	1.1417042295142e-10
"chr19:6707112-6707567"	0.549767538703295	7.75847088170401	1.89219474415796e-11	1.15819001265965e-10
"chr9:133971670-133972578"	0.560299838345106	7.75810783939307	1.89534450606898e-11	1.15984883819545e-10
"chr2:109150330-109151301"	0.306266106824425	7.758038871323	1.89594346449864e-11	1.15994630187705e-10
"chr10:114712115-114712544"	0.276547772030253	7.75692635580966	1.90563128587401e-11	1.16560303623098e-10
"chr19:1523705-1524565"	-0.791122331357311	-7.75684028087053	1.90638288146829e-11	1.16579246166006e-10
"chr5:2866699-2867005"	0.660720074439376	7.75648005872865	1.90953150161655e-11	1.16744728955147e-10
"chr5:87968635-87968907"	-1.07520992516989	-7.75633594270358	1.91079263766582e-11	1.16794765000607e-10
"chr17:78074902-78075761"	0.527978453573448	7.75560386982481	1.91721171405026e-11	1.17159977364744e-10
"chr1:27527884-27528085"	0.31726955045447	7.75551909222418	1.91795646094352e-11	1.17178345058247e-10
"chr6:7541518-7543472"	0.360621931372069	7.7554134211348	1.91888515466897e-11	1.17207939952123e-10
"chr15:75981298-75981600"	0.48389399885645	7.75530129139103	1.91987110039794e-11	1.1721958441526e-10
"chr11:120039601-120040210"	0.569075230785691	7.75529067672514	1.91996446024918e-11	1.1721958441526e-10
"chr19:1168576-1169139"	-0.623645423238518	-7.75408639556761	1.93058597064211e-11	1.17840787810063e-10
"chr2:213402180-213403867"	-1.143078951511	-7.75372016721995	1.93382762181298e-11	1.18011349736406e-10
"chr5:180673068-180673694"	0.26282641013568	7.75364816529407	1.93446558068695e-11	1.18022979842975e-10
"chr2:191184323-191184767"	0.238183976592473	7.7535849312648	1.93502602626507e-11	1.18029876529246e-10
"chr19:51161923-51162514"	-1.24311748791711	-7.75140496153994	1.95444641272106e-11	1.19186895085516e-10
"chr17:34062168-34062413"	1.26798053796554	7.7509431360801	1.95858547105834e-11	1.19411701668569e-10
"chr9:112262010-112262317"	0.638238280052124	7.75067588132886	1.96098469922222e-11	1.19530354321122e-10
"chr8:43126987-43127239"	0.556494518358079	7.75061074134514	1.96156992456709e-11	1.19538406514217e-10
"chr16:2233797-2234126"	1.02506294175303	7.75002098715139	1.96687627121198e-11	1.19834094482317e-10
"chr2:130794460-130794815"	0.355763432995289	7.74975652016124	1.96926046984975e-11	1.19951651939751e-10
"chr3:45635090-45635932"	0.410757637357947	7.74933693906524	1.97304894781181e-11	1.20154672881402e-10
"chr2:234847647-234847857"	-0.797109305542907	-7.7487890261778	1.97800709177807e-11	1.20428813958452e-10
"chr17:16438832-16439446"	0.318659446292499	7.74850405891347	1.98059070695038e-11	1.20523913050759e-10
"chr1:110610265-110613303"	-0.740999528000544	-7.74850334149475	1.98059721556588e-11	1.20523913050759e-10
"chr6:80714149-80714568"	0.317906928579788	7.74846560049361	1.98093964212158e-11	1.20523913050759e-10
"chr16:30042307-30042612"	0.421621606769632	7.74771865443629	1.98772887994683e-11	1.20909097491071e-10
"chr10:518192-518471"	0.57419050944725	7.7452768699998	2.01008522503099e-11	1.22240798343805e-10
"chr4:54975387-54976202"	-0.856635926777247	-7.74492129021856	2.0133616493341e-11	1.22411831461357e-10
"chr12:133015368-133015635"	0.444936081810426	7.74108364253354	2.04906330758319e-11	1.24553776768092e-10
"chr9:128002945-128003972"	0.388305292229446	7.7399074987248	2.06013072342947e-11	1.25197670156168e-10
"chr4:52917388-52918280"	0.674143711053969	7.7389999326665	2.06871153249491e-11	1.25690186408909e-10
"chr10:125851151-125853233"	-1.51438705202956	-7.73865629597697	2.07196981578646e-11	1.25859165807651e-10
"chr12:42982832-42983881"	-1.02626364620307	-7.73803971868264	2.07782887960829e-11	1.26169774991686e-10
"chr3:36421702-36422210"	-0.666264686032324	-7.73798868846126	2.07831453633424e-11	1.26169774991686e-10
"chr20:271055-271437"	0.356096023935368	7.73796730971573	2.07851803234854e-11	1.26169774991686e-10
"chr5:149681702-149682601"	-0.377570790024393	-7.73774290467421	2.08065525522114e-11	1.26270453848606e-10
"chr2:55496073-55496565"	0.254676840263149	7.73702774322502	2.08748103520626e-11	1.26655559314113e-10
"chr6:519079-521338"	-0.346118351487756	-7.73668410825858	2.09076875133649e-11	1.26825869002088e-10
"chr2:51254522-51255498"	0.574577338511947	7.73600484515485	2.09728276197908e-11	1.27183651432391e-10
"chr2:5832041-5834208"	-1.36202149713002	-7.73596857792883	2.09763112612233e-11	1.27183651432391e-10
"chr1:110949892-110950540"	0.275606925249999	7.73495674727343	2.10737351848133e-11	1.27744992626507e-10
"chr19:57375842-57376422"	0.489035642032753	7.73465998930944	2.11023938621994e-11	1.27889329767673e-10
"chr19:45888768-45889465"	-0.946693041690263	-7.73456438818427	2.11116345737616e-11	1.27915946644558e-10
"chr15:49267991-49268278"	0.297868286432257	7.73448497177912	2.11193139511357e-11	1.27917325177844e-10
"chr21:38377937-38379437"	-0.489886691331072	-7.73446175197213	2.1121559776911e-11	1.27917325177844e-10
"chr17:46696553-46696926"	0.357037574087329	7.73212624724925	2.13486700678791e-11	1.29263085852816e-10
"chr2:66660452-66660794"	-0.982941738024341	-7.73179564541284	2.1381014557906e-11	1.29429220984882e-10
"chr5:44809047-44809692"	0.224799029802935	7.73039167444786	2.15189170324521e-11	1.30234124852746e-10
"chr1:1002663-1005318"	0.49263495914537	7.73022653946876	2.15351952383511e-11	1.30302748986913e-10
"chr22:39715473-39715945"	0.395112886537926	7.7298585097247	2.15715179727603e-11	1.30492597028065e-10
"chr10:104416555-104417165"	0.697983362815592	7.7293561445672	2.1621197483687e-11	1.30763138655926e-10
"chr20:982652-983252"	-0.813787055975839	-7.72907978921132	2.16485751831117e-11	1.30898707748262e-10
"chr16:84328519-84328720"	0.532895817113179	7.72902390936411	2.16541152285654e-11	1.30902202989181e-10
"chr3:113557568-113557800"	0.271122160286873	7.72895195075623	2.16612514364962e-11	1.30915343447012e-10
"chr19:46932068-46932349"	-0.647756401568024	-7.72837331896531	2.17187201618854e-11	1.31232605723935e-10
"chr17:10541481-10541794"	0.502973649541146	7.72783680963215	2.17721410459901e-11	1.31525269735348e-10
"chr7:149112306-149112545"	-0.713741995572207	-7.72596698639312	2.19593466917497e-11	1.32625807022676e-10
"chr15:74425091-74428821"	-0.720155340358549	-7.72544727050463	2.20116645403371e-11	1.32911357802388e-10
"chr9:140389453-140389751"	0.5341061471519	7.72501261490844	2.20555150213061e-11	1.33145661733885e-10
"chr19:13135317-13136169"	0.440701725279716	7.72472685771422	2.20843912004219e-11	1.33289481642263e-10
"chr2:170550783-170551371"	0.182173136401876	7.72395023011366	2.21630609491936e-11	1.33733694167584e-10
"chr17:39705045-39705332"	0.344640134474552	7.72202843853414	2.23589340796156e-11	1.34884756449654e-10
"chr18:11148307-11149936"	-0.958791982625369	-7.72134711727886	2.24287890511867e-11	1.35275236387598e-10
"chr2:85581618-85581963"	0.251897465822492	7.71987578350783	2.25803855136874e-11	1.36158434339791e-10
"chr16:1482551-1483201"	0.423007594116376	7.71945276786821	2.26241588389374e-11	1.36391209856035e-10
"chr7:128049499-128050488"	0.288075743190518	7.71927082174989	2.26430124675114e-11	1.36473683323148e-10
"chr12:53661928-53662429"	0.324189338929312	7.71799899410449	2.27752396241265e-11	1.37239286551869e-10
"chr19:50083757-50083986"	0.30568059704748	7.71769863222059	2.28065792305452e-11	1.37367520158649e-10
"chr5:50685453-50686148"	-1.08814157596838	-7.71769522991246	2.28069344715849e-11	1.37367520158649e-10
"chr13:79181327-79181614"	-1.251640496782	-7.7171351441452	2.28654892229741e-11	1.37688763111454e-10
"chr1:110527248-110528026"	0.257287580026299	7.71704461740439	2.28749674835374e-11	1.37714403738749e-10
"chr20:47443734-47445181"	-1.42913641593609	-7.71641029748538	2.29414914335889e-11	1.38083387065825e-10
"chr9:108210085-108210753"	0.361514134359954	7.71633642403966	2.29492513878996e-11	1.38098585963545e-10
"chr1:2276358-2276657"	0.723559118653964	7.71370731416612	2.32271322680472e-11	1.3973887716382e-10
"chr2:95787089-95787951"	0.211468057331529	7.71348370594648	2.32509203728537e-11	1.39850098120441e-10
"chr2:127534732-127535186"	0.713846405036694	7.71252583962012	2.3353095965002e-11	1.40403992007967e-10
"chr15:85798738-85798964"	0.467757530521219	7.71252063004403	2.33536528915113e-11	1.40403992007967e-10
"chr12:131605558-131605767"	0.826835796479443	7.71079113674718	2.35392764536031e-11	1.41487731173958e-10
"chr3:46798042-46798463"	0.719180573907814	7.71031014532748	2.35911611346725e-11	1.41767294281047e-10
"chr11:70309696-70310121"	0.390642205293273	7.7098031791488	2.36459710327714e-11	1.4206430467218e-10
"chr2:231851846-231852155"	0.454767604408185	7.70952969653692	2.36755908498454e-11	1.42209872998582e-10
"chr12:52400467-52401696"	-0.885105234845126	-7.70909223706261	2.3723047208742e-11	1.424624876881e-10
"chr20:57617430-57618222"	0.56555236782771	7.7085196762187	2.37853027875163e-11	1.42788838033287e-10
"chr20:2505159-2505979"	0.43562673197128	7.70849291428115	2.37882166391076e-11	1.42788838033287e-10
"chr2:187350497-187351609"	0.214258483082451	7.7083229241064	2.38067335485458e-11	1.42867479013691e-10
"chr5:172672311-172672971"	-0.672903111273409	-7.70762724889226	2.38826626809443e-11	1.43290544504433e-10
"chr10:121652003-121652507"	0.278838663890476	7.70724727583125	2.39242364620239e-11	1.43507340178411e-10
"chr6:43230610-43231064"	0.248304662640676	7.70703008475165	2.39480322383144e-11	1.43617421795629e-10
"chr3:42947480-42948170"	-0.725034706577414	-7.70696255924534	2.3955435235837e-11	1.4362916749014e-10
"chr1:90228744-90229173"	0.464056213319302	7.70640209562776	2.4016968367759e-11	1.4396538116561e-10
"chr7:2563610-2564056"	0.717595107267839	7.70477751954682	2.41962210764742e-11	1.45006930535771e-10
"chr1:6208716-6209039"	0.474491371585479	7.70451353755358	2.4225473958556e-11	1.45149268339919e-10
"chr10:70166206-70167342"	0.228833655084516	7.70428142701918	2.42512241416014e-11	1.45270559509443e-10
"chr16:4357552-4357955"	0.428804106037114	7.70401481778815	2.42808352302349e-11	1.4541491809508e-10
"chr4:83206021-83206535"	0.269526485327388	7.70370252561676	2.43155659184727e-11	1.45589864842313e-10
"chr1:18152378-18152842"	0.478246025402813	7.70330844223511	2.43594634111341e-11	1.45801329054256e-10
"chr9:135865057-135865264"	0.720490587359865	7.70328625752579	2.43619369421615e-11	1.45801329054256e-10
"chr14:100751672-100752339"	0.336627856962242	7.70313598764243	2.43786981880796e-11	1.45868549988598e-10
"chr14:50065184-50066027"	0.329449552122224	7.70231727033228	2.44702206728478e-11	1.46382968610068e-10
"chr1:201139874-201140504"	0.442672294882929	7.70205744267578	2.44993376752461e-11	1.4652392364785e-10
"chr22:20134462-20134705"	0.546059698525556	7.70132506408676	2.45815958942756e-11	1.46982566021506e-10
"chr3:31573302-31575282"	0.271491643180045	7.70021026176094	2.47073349864271e-11	1.4770093004236e-10
"chr6:75794880-75795088"	0.671156172369707	7.69915269667218	2.48272103383871e-11	1.48362949178577e-10
"chr1:16301902-16302672"	0.229398392183515	7.69913408711208	2.48293249165467e-11	1.48362949178577e-10
"chr21:47318509-47318900"	0.594484300295162	7.6990286732736	2.48413063293641e-11	1.48400928957191e-10
"chr9:90795354-90795580"	0.580585260709818	7.69848666062066	2.49030028667367e-11	1.4873582038202e-10
"chr3:2140029-2141784"	-1.11520186471916	-7.69669682282183	2.51078237694705e-11	1.49925192137257e-10
"chr19:55814067-55814278"	0.491043750826651	7.69661720986656	2.51169731892442e-11	1.49945885880392e-10
"chr5:176823423-176823670"	-0.51948718081468	-7.69615375508408	2.5170301126045e-11	1.502302520376e-10
"chr12:117257031-117257502"	0.322080747780386	7.69543470493648	2.52532627293471e-11	1.50691319625177e-10
"chr6:33167885-33168715"	0.262719008200131	7.69515219140164	2.52859326723572e-11	1.50852146049176e-10
"chr9:138626544-138626789"	0.703078097230622	7.69498168600747	2.5305670329736e-11	1.50935765084505e-10
"chr1:181767493-181767893"	0.642321164075407	7.69455932014509	2.53546293986566e-11	1.51193598138779e-10
"chr17:46695325-46695553"	0.751662332460467	7.69344784868586	2.54839182774371e-11	1.5193022555414e-10
"chr21:44573815-44574073"	0.497882151124648	7.69320273039395	2.55125192499814e-11	1.52066373776268e-10
"chr6:16238589-16239231"	0.279285095130157	7.69154478309427	2.5706813659458e-11	1.53189846656915e-10
"chr14:61746804-61748141"	0.712844794954469	7.69147546009359	2.57149696250521e-11	1.53203842294151e-10
"chr19:11660299-11660521"	0.33451944126979	7.69077476943003	2.57975518566736e-11	1.53659157700366e-10
"chr22:45124981-45125855"	-0.565168545091745	-7.69072826044105	2.58030426675494e-11	1.53659157700366e-10
"chr14:100259160-100259542"	-1.04269080471712	-7.69001693753558	2.58871660196743e-11	1.54125327638237e-10
"chr6:155054186-155055403"	0.231738486711971	7.68984147067463	2.59079592672285e-11	1.542087589918e-10
"chr5:178003623-178004247"	-0.592385629478218	-7.68980004956926	2.59128701948618e-11	1.542087589918e-10
"chr1:197890478-197890824"	-0.885882528166174	-7.68935187908863	2.59660650579959e-11	1.5449047413058e-10
"chr6:27228100-27228364"	-0.673344898111821	-7.68806268786106	2.61196906933093e-11	1.55369461145478e-10
"chr12:130387609-130389139"	-0.616622972041237	-7.6871509058566	2.62288888155923e-11	1.55971013815082e-10
"chr7:138793113-138794608"	0.280996508290328	7.68711961592894	2.62326442628224e-11	1.55971013815082e-10
"chr22:23487368-23487970"	0.466713455658098	7.68481934927004	2.65101963685419e-11	1.57585734654913e-10
"chr17:74496992-74497632"	0.32546525213305	7.68467314013201	2.65279366213315e-11	1.57655664791022e-10
"chr1:95582750-95583572"	0.247644742424865	7.68456358224743	2.65412375514828e-11	1.57699186451727e-10
"chr16:24267040-24267527"	-0.462072463325068	-7.68412902393689	2.65940607775986e-11	1.57977463943668e-10
"chr1:236849472-236850323"	-0.661198540245506	-7.68394415949634	2.66165639174968e-11	1.58075545409159e-10
"chr20:60448775-60449063"	0.628843880216063	7.68358187110695	2.66607194991806e-11	1.58302147447194e-10
"chr5:162932454-162932946"	0.19124361394411	7.68300298076778	2.67314259242769e-11	1.58686261770556e-10
"chr8:43059755-43059973"	0.258325497105282	7.6826666078824	2.67725967075996e-11	1.588949097285e-10
"chr5:176893860-176894794"	0.741485064365813	7.68254698616304	2.67872531767023e-11	1.58946137214257e-10
"chr3:45883221-45883860"	0.210076005882372	7.68234249425466	2.68123267460137e-11	1.5905913916946e-10
"chr2:45164561-45166567"	-0.650609503618106	-7.68129743866045	2.69408306211245e-11	1.59785533411845e-10
"chr2:171678546-171680358"	-1.13182812172834	-7.68066035576391	2.70194694316467e-11	1.60215918875314e-10
"chr19:49132603-49134291"	0.622697810500163	7.67814256506607	2.73324982946398e-11	1.62035648878853e-10
"chr15:28248569-28249166"	0.478761115628299	7.67763401304915	2.73961620335549e-11	1.62376578433433e-10
"chr13:27334226-27335205"	-0.798604033872427	-7.67682518690576	2.74977203457066e-11	1.62941904860756e-10
"chr3:119298284-119298983"	0.256207702865963	7.6764662147596	2.75429138719344e-11	1.63173054312936e-10
"chr4:169930790-169931607"	0.301651048678947	7.67546609289954	2.76692167782338e-11	1.63884510064344e-10
"chr1:61519352-61519971"	0.650635533190267	7.67491841741039	2.77386256136127e-11	1.642587390152e-10
"chr19:38281090-38281424"	-0.601235657300598	-7.67430977863941	2.78159639912949e-11	1.64679745523867e-10
"chr1:111098066-111098362"	-1.21757936124826	-7.67378763428109	2.78824828346473e-11	1.65036522248335e-10
"chr12:120105502-120106232"	0.301249595563897	7.67334406459158	2.79391160616985e-11	1.65334639036265e-10
"chr3:172428416-172428950"	0.325635514774574	7.6728951823671	2.79965442011628e-11	1.65637325088781e-10
"chr2:161126364-161126825"	0.771378050933223	7.67283642065229	2.80040706294189e-11	1.65644705666973e-10
"chr3:119217308-119217756"	0.219073829709651	7.67202082449054	2.8108743675173e-11	1.66226578546232e-10
"chr14:104625248-104625522"	1.30100322733064	7.6719296572567	2.81204681998429e-11	1.66258644459896e-10
"chr1:109656095-109656611"	0.314751547924074	7.67054553977613	2.82990715304055e-11	1.6727712436559e-10
"chr9:85677015-85678321"	0.574973023594574	7.66935974459353	2.84529820517326e-11	1.68127736544547e-10
"chr4:3685222-3685539"	0.661823494315048	7.66933870974583	2.84557197858838e-11	1.68127736544547e-10
"chr1:115397448-115397942"	-0.4793264941958	-7.66822185823123	2.86014579821068e-11	1.68950976942669e-10
"chr2:132182327-132183101"	-0.557302028071287	-7.66676658424559	2.87924729101727e-11	1.70041241961779e-10
"chr18:51883947-51884994"	0.281699973233017	7.66669529045705	2.88018632961836e-11	1.70058629278563e-10
"chr1:244142851-244143055"	0.912075782334972	7.665532138419	2.89554981559783e-11	1.70927499855195e-10
"chr6:19691910-19692305"	-0.819413698917586	-7.66495796581983	2.90316383140551e-11	1.71310216854348e-10
"chr14:103604539-103605504"	0.344274462858728	7.66494531126274	2.90333186594819e-11	1.71310216854348e-10
"chr7:5609725-5610105"	0.411118805720211	7.66472125750252	2.90630858605847e-11	1.7144751075315e-10
"chr22:45705511-45706616"	0.434871734087544	7.66438257399849	2.91081401797666e-11	1.71674904109641e-10
"chr7:12610165-12610834"	0.491013895406683	7.66376901328017	2.91899380281661e-11	1.7211885451968e-10
"chr15:81281878-81282417"	0.25879564222394	7.66345889434228	2.92313690936144e-11	1.72324636437685e-10
"chr16:88725583-88725836"	0.453639359411822	7.66336574246773	2.92438253701423e-11	1.72340145853497e-10
"chr4:18022435-18024273"	0.213717143234094	7.66334151881235	2.9247065425348e-11	1.72340145853497e-10
"chr9:46148700-46149726"	-0.638860592542758	-7.66296872549271	2.92969738172548e-11	1.72595682508486e-10
"chr8:41165852-41167140"	-0.526074393920058	-7.66253660790582	2.93549304992244e-11	1.72898508930574e-10
"chr7:97736035-97736854"	0.315464112391535	7.66241902673791	2.93707205291582e-11	1.72952896937438e-10
"chr1:6452814-6454185"	0.266678746744611	7.66230248530447	2.93863792793494e-11	1.73006487785877e-10
"chr2:120436530-120437010"	0.308149509917556	7.66196192804827	2.94321849244236e-11	1.73237498994025e-10
"chr2:219646432-219647181"	0.523768638613301	7.66152858741347	2.94905729399574e-11	1.7354245030761e-10
